PVWatts: Hourly PV Performance Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,21,0,0,5.2,0,0,5.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,22,0,0,4.5,0,0,4.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,23,0,0,3.7,0,0,3.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,0,0,0,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,1,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,2,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,4,0,0,0.5,0,0,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,5,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,6,0,21,3,0,18.601,-0.483,121.732,83.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,7,317,166,8,0,227.863,14.874,1277.185,1214.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,8,788,135,9.5,0,439.194,26.46,2357.389,2264.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,9,913,146,11,0,615.914,35.403,3294.399,3170.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,10,1027,101,12,0,733.766,41.181,3875.056,3729.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,11,1024,131,13,0,813.411,45.214,4242.052,4082.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,12,1026,139,15,4.1,835.774,33.168,4639.383,4463.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,13,1022,127,14.5,4.4,798.452,31.327,4458.639,4289.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,14,1023,94,14,4.6,703.913,28.42,3943.966,3795.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,15,980,77,13.5,4.9,560.597,24.409,3118.726,3001.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,16,851,74,13,5.1,377.998,19.884,2022.759,1939.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,17,474,75,10,4.1,169.419,12.935,861.192,808.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,18,0,8,9,3.6,7.06,7.85,44.585,8.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,19,0,0,7.4,3.1,0,7.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,20,0,0,7,2.6,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,21,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,22,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2,23,0,0,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,0,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,1,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,2,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,3,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,4,0,0,0.2,0,0,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,5,0,0,0,3.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,6,0,23,3,2.6,20.384,1.518,132.282,94.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,7,316,168,5.5,2.1,231.85,9.881,1332.174,1267.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,8,842,104,7,3.1,439.173,16.474,2459.005,2363.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,9,949,113,9,2.6,611.394,23.874,3453.673,3324.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,10,983,137,10.3,3.6,741.987,26.928,4210.283,4051.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,11,1008,127,12,4.1,804.634,29.45,4542.216,4369.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,12,953,165,14,5.1,809.242,29.575,4575.068,4401.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,13,903,169,14.3,5.1,759.027,28.923,4294.313,4132.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,14,685,261,14,5.1,646.152,26.377,3683.382,3545.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,15,424,299,11,4.1,476.413,21.206,2762.136,2656.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,16,207,226,11.9,5.1,276.332,16.669,1619.874,1548.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,17,126,105,11,3.1,121.988,12.934,704.296,654.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,18,0,6,9,4.1,5.29,7.758,33.421,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,19,0,0,7.3,4.1,0,7.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,20,0,0,7,4.1,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,21,0,0,7,4.1,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,22,0,0,6.1,2.6,0,6.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,23,0,0,5,2.6,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,0,0,0,4,3.1,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,1,0,0,3.5,2.6,0,3.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,2,0,0,3,2.6,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,3,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,4,0,0,2.1,0,0,2.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,5,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,6,0,22,3,0,19.49,-0.488,127.553,89.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,7,401,134,5.9,0,227.87,12.799,1260.252,1197.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,8,772,93,8,0,405.62,23.809,2200.829,2112.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,9,653,212,10,0,543.941,31.86,2987.102,2874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,10,476,367,11.5,0,619.82,36.678,3384.728,3257.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,11,419,430,13,0,656.912,39.73,3549.778,3416.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,12,327,489,14,5.1,643.753,26.168,3723.916,3584.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,13,16,711,13.8,6.2,619.416,24.137,3633.796,3497.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,14,336,433,14,2.6,579.368,28.473,3298.313,3174.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,15,476,290,14,4.1,499.048,24.569,2844.587,2736.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,16,532,172,12.8,2.6,354.709,21.428,1962.963,1881.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,17,464,81,11,2.6,175.516,14.693,896.656,842.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,18,0,4,9,3.1,3.523,7.737,22.262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,19,0,0,8,2.1,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,20,0,0,8,5.7,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,21,0,0,7,4.1,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,22,0,0,7,5.1,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4,23,0,0,5,2.1,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,0,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,1,0,0,3.5,0,0,3.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,2,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,3,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,4,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,5,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,6,0,23,2,0,20.381,-1.486,133.943,95.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,7,463,124,5,0,237.914,12.342,1303.762,1240.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,8,756,160,7,4.1,463.615,16.063,2641.23,2539.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,9,915,147,9.3,4.4,634.27,22.018,3630.902,3494.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,10,1029,102,11.7,4.8,752.853,26.441,4284.343,4122.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,11,1023,131,14,5.1,828.879,29.869,4674.645,4496.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,12,1024,138,14.4,5.6,849.024,29.873,4795.398,4612.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,13,1024,128,14.8,6.2,815.569,28.779,4617.697,4442.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,14,1029,98,15,4.1,725.464,30.854,4027.165,3875.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,15,982,86,15,4.1,583.322,27.662,3210.92,3090.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,16,863,79,13.6,4.1,399.122,22.011,2134.007,2047.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,17,502,73,12,5.1,180.738,14.789,914.266,859.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,18,0,8,9,6.2,7.059,8.107,44.534,8.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,19,0,0,7.1,6.2,0,7.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,20,0,0,7,6.2,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,21,0,0,7,3.1,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,22,0,0,6.5,4.1,0,6.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,23,0,0,5.2,3.4,0,5.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,0,0,0,4,2.6,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,1,0,0,3.5,2.6,0,3.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,2,0,0,4,2.6,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,3,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,4,0,0,0.9,0,0,0.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,6,39,25,2,0,28.664,-1.033,172.902,134.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,7,322,174,5.8,0,246.066,13.575,1399.348,1333.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,8,767,131,8,0,446.714,25.427,2432.03,2336.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,9,896,97,10,0,584.57,33.488,3164.503,3045.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,10,679,284,12,2.1,687.848,30.211,3867.642,3722.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,11,469,460,12,2.6,718.148,30.071,4071.09,3918.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,12,379,487,14,3.1,684.645,30.317,3882.437,3736.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,13,25,706,13.8,4.1,623.485,27.268,3603.575,3468.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,14,200,472,14,4.1,531.688,25.365,3083.385,2966.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,15,302,295,13,5.1,418.019,20.611,2444.945,2349.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,16,194,231,12.4,5.1,279.914,17.149,1643.82,1571.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,17,84,99,10,6.2,110.038,11.029,652.672,604.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,18,0,5,9,3.6,4.406,7.643,27.851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,19,0,0,7.1,3.1,0,7.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,20,0,0,7,3.6,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,21,0,0,6,3.9,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,22,0,0,5,4.1,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,23,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,0,0,0,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,1,0,0,2.5,0,0,2.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,2,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,3,0,0,1.3,0,0,1.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,4,0,0,0.7,0,0,0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,5,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,6,53,24,5,0,31.073,2.08,180.622,141.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,7,462,121,5.5,0,241.325,13.131,1324.111,1260.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,8,799,104,8,0,441.516,25.204,2400.555,2306.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,9,892,116,10,2.1,604.261,25.68,3403.727,3276.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,10,930,131,12.2,3.1,724.139,29.197,4076.605,3923.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,11,987,117,13,3.1,802.562,32.059,4482.393,4312.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,12,1015,114,15,6.2,833.569,29.232,4725.527,4545.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,13,1033,101,15.2,6.2,809.217,29.054,4578.371,4404.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,14,993,110,15,5.1,722.94,28.934,4057.878,3905.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,15,977,75,15,7.2,579.342,23.846,3252.481,3130.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,16,854,74,13,7.2,398.825,18.823,2172.288,2085.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,17,459,77,11,4.1,177.823,14.173,916.848,862.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,18,0,8,8,6.2,7.059,7.095,44.73,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,19,0,0,7.4,6.2,0,7.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,20,0,0,7,4.1,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,21,0,0,6,4.1,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,22,0,0,5.2,0,0,5.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,7,23,0,0,3.9,0,0,3.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,0,0,0,2.5,0,0,2.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,1,0,0,1.2,0,0,1.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,2,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,3,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,4,0,0,0.3,0,0,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,5,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,6,32,25,2,0,28.271,-1.07,172.759,133.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,7,346,144,6.8,0,230.538,13.899,1295.898,1232.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,8,695,143,8,2.1,436.331,18.627,2470.579,2374.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,9,812,163,10,2.1,605.982,25.707,3426.449,3297.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,10,847,208,11.3,3.1,741.941,28.737,4196.245,4038.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,11,912,155,13,5.1,784.309,27.996,4471.448,4302.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,12,799,249,12,5.1,795.617,27.277,4562.287,4389.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,13,737,267,13.9,5.1,748.41,28.296,4263.923,4103.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,14,545,299,13,5.1,609.012,24.641,3516.603,3384.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,15,157,396,12,5.1,429.412,19.948,2544.906,2446.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,16,79,217,11.1,5.1,223.805,14.766,1349.902,1285.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,17,122,90,8,2.6,111.526,9.636,651.551,603.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,18,0,6,6,3.1,5.29,4.565,33.884,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,19,0,0,6.5,0,0,6.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,20,0,0,6,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,21,0,0,6,2.6,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,22,0,0,5.1,0,0,5.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,23,0,0,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,0,0,0,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,1,0,0,3.4,0,0,3.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,2,0,0,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,3,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,4,0,0,2.5,0,0,2.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,5,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,6,0,19,2,0,16.811,-1.683,110.573,72.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,7,126,112,4,0,139.183,6.768,837.923,785.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,8,103,248,6,0,265.298,15.755,1594.954,1523.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,9,115,348,8,0,372.615,22.929,2184.482,2096.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,10,75,464,9.4,2.6,453.341,20.164,2704.058,2600.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,11,5,553,11,2.6,485.022,22.756,2864.34,2755.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,12,22,517,12,5.1,467.393,20.483,2788.626,2682.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,13,18,465,9,4.1,419.481,17.589,2535.986,2437.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,14,9,386,10,4.1,344.441,16.856,2089.315,2004.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,15,3,283,10,4.1,251.011,14.654,1537.896,1468.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,16,11,165,10,4.1,150.52,12.249,929.506,874.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,17,0,67,9,4.1,59.648,9.021,374.792,332.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,18,0,3,7,0,2.641,3.57,16.991,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,19,0,0,5.8,0,0,5.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,20,0,0,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,21,0,0,4,6.2,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,22,0,0,3,3.1,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,9,23,0,0,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,0,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,1,0,0,1.9,0,0,1.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,2,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,3,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,4,0,0,0.9,0,0,0.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,5,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,6,0,12,4,0,10.595,0.012,69.192,32.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,7,0,103,6,0,91.657,5.867,583.859,536.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,8,50,246,7,0,241.155,15.276,1462.901,1395.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,9,152,365,7,0,409.232,23.097,2394.52,2300.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,10,300,414,9.2,2.6,561.826,22.764,3296.193,3172.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,11,12,689,11,4.1,604.471,23.804,3552.085,3418.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,12,13,650,10.7,4.6,573.215,22.107,3395.102,3267.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,13,9,565,10.4,5.1,498.27,19.61,2985.388,2872.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,14,77,439,8,5.7,432.797,15.271,2638.283,2536.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,15,69,347,8,6.2,342.656,13.239,2102.711,2017.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,16,88,214,10.5,3.1,226.021,15.126,1359.508,1294.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,17,123,91,11,0,114.205,15.491,651.279,602.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
